tourist_destination,review_post
Tam-awan Village,We visited December 2017. There's really not much to see aside from very few interesting things plus the hike. They should either develop it or at least lessen the fee so they could attract more people.
Tam-awan Village,Very relaxing place to go around and check on different artworks. Parking is a problem
Tam-awan Village,The area was not organizedTemperature was great
Tam-awan Village,Fun place to visit while in Baguio
Tam-awan Village,"I wouldn't say it's the most original but I think it's still a great place or something you'll put in your 'lists of places to go when visiting Baguio'. The art gallery contains a lot of interesting things and also there are things that will make you go ooooh and of course, there are stuffs that will make you go 'mehh'. It also showcases some cultural and historical topics and themes about Cordillera. Overall, I find It great and still has a lot of space to grow."
Tam-awan Village,Prepeare for a hiking experience to reach the top of the said mountain perfect to watch the sunset. The art here is truly amazing and you can even get a sketch of yourself
Tam-awan Village,"It is a quite interesting place to visit when you've been to Baguio a couple of times and you hope to go somewhere other than the usual destinations in Baguio. But I find it a bit small, and I was hoping to see more. However the entrance fee was inexpensive, so I suppose it wasn't all that bad."
Tam-awan Village,trail was neat and easy 😊 good for family affair. gallery featured Eclipse 🌒
Tam-awan Village,"Tam-awan used to be a nice place where different local artists can exhibit their works. Now, it is now poorly maintained and the facilities are so old. There are no good views from here and trail is far to be appreciated."
Tam-awan Village,A place to relax and feel the nature while walking in the trails. There are artworks and live band.
Tam-awan Village,"If you are into culture, arts, tradition, and environment, this place is for you. You,ll find paintings as well as murals in the area. There are some replica houses of the northern Cordillera tribes. There are also huts/rooms for rent to stay for the night. A must place to visit when in Baguio"
Tam-awan Village,Good food. Have to prepare yourself with steep steps though.
Tam-awan Village,Appreciate more if there is a tour guide who will explain the stuffs inside the village
Tam-awan Village,Awesome place!
Tam-awan Village,You can feel that they are trying to preserve their traditions. A group of will showcase their traditions by doing some of their traditional dances. Surprisingly they have little room that has full of paintings which.
Tam-awan Village,In short there really wasn't much at all to see and do. The 2nd view deck also has no views and no deck. It is just an overgrown loop track with nothing much to see. There are much better tourist destinations to see in Ph than here. Not worth the visit IMO.
Tam-awan Village,"Climbed to the top, to see what's on view deck 2, and I was disappointed. Trees were covering the supposed to be view but if you really try to look beyond those trees, you'll see houses. Urbanization destroyed the surrounding area. I am not complaining, I tried to see what's in it at least. Should have taken a pic"
Tam-awan Village,"Not much to see except for the local cultural dance. If you like walking on elevated dirt paths then go ahead and try it. Otherwise, try going somewhere else instead."
Tam-awan Village,"Garden in the  sky, that's  Tam awan village  although  its  not a  real native  village  but has  been converted to contemporary  art gallery where  you can get  nature  and  art  .Nestled into the hilly mountains of Baguio is an unsuspecting art village. At a glance, you only notice traditional huts with grass roofs scattered on different levels of elevation throughout the forest.they  have  nice  forest views  koi  ponds and  much more. Enterance  is  60 Php"
Tam-awan Village,"I went there september 28, 2022"
Tam-awan Village,There's a cute cat in here. The cat was sleeping and keeps on sleeping while we are there. They also got a cafe wherr you can buy coffee for an affordable price. We got an unexpected trekking there.
Tam-awan Village,"Best to go when there's an event or tourist seasons like holy week. Get there by taxi, around P90 from town, w traffic. Also a Jeep route, but forgot what it's called. On regular days, the ""village"" is dead."
Tam-awan Village,"If you love nature, visit the place"
Tam-awan Village,I love the place small compact but able  to tell the world of its heritage
Tam-awan Village,"Well preserved place of history and culture to know what Baguio City really is about. The place is a bit steep and high, so if planning of going, it is better to wear comfortable clothes to fully enjoy the place and tour."
