tourist_destination,review_post
Burnham Park,Lots of beautiful plants. . .we bought lots of plants for today's s event . . .
Burnham Park,"We really enjoyed walking around Burnham Park, so nice, dreamy magical and wonderful place, just sad we don't live in Baguio. We would like to go back here if there is no more Covid19 protocols. I love this place."
Burnham Park,"This used to be nice palce lots of plants as i expected for a park but there's not much flowering plants I see muddy in some areas that less grass we brought oir granddaughter just for boat rides, that's it, but it has cycling area where you can rent bicycle. One thing though very hard to find Parking. Parking area is not concrete so it's  muddy."
Burnham Park,"Burnham park has been a tourist destination of visitors. Cctv's and police patrol are distributed. Boating, walking, jogging, biking, picnic, and more are available. The only problem is there are many litters shown specially during afternoon. Dog poop can also be seen, dog owners should be responsible with that. There are also kids and adults serenading for money. But, over all Burnham is a good place to enjoy bonding"
Burnham Park,"One of the most popular park in Philippines, but its a but crowded. We still had to much fun riding the bike and taking the boat. It's still a place i want to visit again.👣👍🏽👌"
Burnham Park,"Great place for family and friends to bond. The park is clean, aside from the water which is super dirty and looks murky. It's not easy to park because the parking lot is full when we went. The restrooms are clean, but the lady seemed like in a bad mood."
Burnham Park,"It’s wheelchair friendly! The park kinda huge, lots of playground for kids, no wonder it’s so crowded even in the weekdays.There is some activity that family can do such as playing in the playground, bike riding rental, duck boat, and indoor activities such as bump car, skating, train, roller coaster, and many more!Lots of food, toys stall beside the road, such as ice cream, cotton candy, sandwich, etc."
Burnham Park,Lovely park with many activities to do
Burnham Park,"Fresh, Cold Air and green pastures. A perfect way to kill time while taking a whiff of the green scenery"
Burnham Park,"Cool breeze, beautiful scenery. Lots of different flowers and trees"
Burnham Park,"Great place to experience the life of Baguio. You can have picnic with family, play games, ride boats, bike and stroll. Great place to create memories with loved ones."
Burnham Park,"Went here last Dec 2021 and I still remember how amazing the place was. People are very cheerful, with some doing zumba, exercising, cycling, or eating the infamous Strawberry taho. You are one with nature when you are here and definitely going back to you more than any other place."
Burnham Park,It was a wonderful place for recreational activities.
Burnham Park,I Think Burnham Park is the center or heart of activities. You can ride a boat. Take a bike. Make a group picnic. Take a jogging in the park. Bond with family and friends etc.
Burnham Park,Been enjoying the chilly weather everytime.And wonder how Burnham Park looks like at night?This...
Burnham Park,My 4x to visit Baguio en definitely I love it
Burnham Park,"Its ok. The color of the water where we can go boating is brown. Maybe because of the rainy season. Nevertheless, everthing is great. Lost of food to buy and activities to do. Lots of places to sit down and enjoy the scenery."
Burnham Park,"This park is far from how it was when we were kids but I guess, change is inevitable. Too crowded now and the bicycle lanes are just over rated. The local government is doing a great job looking out for it and developing it from time to time."
